USER_ID,WHITE,ALCHY,JUNKY,SUPER,MARRIED,FELON,WORKREL,PROPTY,PERSON,MALE,PRIORS,SCHOOL,RULE,AGE,TSERVD,FOLLOW,RECID,TIME,FILE
4638,0,0,0,0,0,0,0,0,0,1,0,10,2,233,14,72,1,12,2
4639,0,1,0,1,0,0,0,0,0,0,0,10,0,226,7,76,0,0,1
4640,0,0,0,0,0,0,0,0,0,0,0,10,3,244,3,70,0,0,3
4641,0,0,0,1,0,0,1,0,0,1,0,10,0,349,2,73,0,0,3
4642,0,0,0,1,1,0,1,0,0,1,5,0,1,454,12,75,0,0,3
4643,0,1,1,0,0,0,0,0,0,1,4,4,0,697,12,76,0,0,2
4644,1,0,0,1,0,0,0,0,0,1,1,12,0,431,3,79,0,0,3
4645,1,0,1,1,0,1,1,1,0,1,-9,2,0,509,39,76,0,0,3
4646,0,0,0,0,1,1,0,1,0,1,1,9,8,284,37,73,1,3,3
4647,0,0,0,0,0,0,0,0,0,1,0,11,1,239,16,76,0,79,2
4648,1,0,1,0,0,0,0,1,0,1,0,9,27,274,34,71,0,0,1
4649,1,0,0,1,1,0,1,0,0,1,2,5,0,384,7,70,0,0,3
4650,0,0,0,0,0,0,0,0,0,1,1,13,1,324,4,70,0,0,2
4651,0,0,0,1,0,0,0,0,0,1,0,11,0,229,10,72,0,0,2
4652,0,0,0,1,1,0,1,0,0,1,0,11,0,422,9,79,0,0,1
4653,1,0,0,1,0,0,0,0,0,1,0,12,0,331,3,73,1,61,3
4654,1,0,0,0,0,0,0,0,0,1,2,13,5,344,11,72,0,0,3
4655,0,1,0,0,0,0,0,0,0,1,4,12,0,349,4,74,0,0,2
4656,1,0,0,1,0,0,0,0,0,1,1,8,0,642,4,77,1,8,3
4657,1,0,0,1,1,0,1,0,0,1,0,14,1,277,16,74,0,0,3
4658,1,0,0,0,0,0,0,0,0,1,0,9,0,218,2,80,0,0,2
4659,1,0,0,1,0,0,1,0,0,1,0,12,0,261,15,81,0,0,1
4660,1,0,0,1,0,1,1,1,0,0,3,12,0,257,37,71,1,7,2
4661,0,0,1,1,0,0,0,0,0,1,0,12,2,271,27,79,0,0,2
4662,1,0,0,0,1,0,1,0,0,1,0,12,1,302,12,75,0,0,1
4663,1,0,0,1,0,1,1,1,0,1,0,12,0,277,11,72,0,0,3
4664,1,0,0,1,0,0,0,0,0,1,0,10,0,236,2,71,1,54,3
4665,1,0,0,0,0,0,0,0,0,1,-9,8,1,360,3,81,0,0,3
4666,1,0,0,0,0,0,0,0,0,1,0,7,0,213,7,70,0,0,2
4667,0,0,0,0,1,0,0,0,0,1,0,10,0,397,6,71,0,0,2
4668,1,0,0,1,0,0,1,0,0,1,0,11,1,230,7,78,1,75,3
4669,1,0,0,0,0,0,0,0,0,0,0,12,0,477,3,81,0,0,3
4670,1,0,0,0,1,0,0,0,0,1,12,8,0,365,4,71,1,64,1
4671,1,0,0,1,1,1,1,1,0,1,4,12,3,348,46,78,0,0,3
4672,1,0,0,0,1,0,0,1,0,1,0,15,0,421,3,71,0,0,3
4673,1,0,0,1,0,1,1,1,0,1,0,8,3,247,33,76,0,0,2
4674,1,0,0,1,0,0,1,0,0,1,5,12,0,432,16,73,1,8,3
4675,1,0,0,1,0,1,0,1,0,1,0,11,0,240,14,71,0,0,3
4676,1,0,0,0,0,0,0,0,0,1,1,10,0,268,7,75,1,14,2
4677,0,0,0,0,0,0,0,0,0,1,-9,11,0,322,4,78,0,0,3
4678,0,0,0,1,0,0,0,0,0,1,0,12,0,241,8,80,0,0,1
4679,1,0,1,1,0,1,1,1,0,1,2,10,6,235,73,76,1,15,2
4680,0,0,0,0,0,1,1,1,0,1,0,10,4,269,27,71,1,24,2
4681,1,1,0,1,0,0,1,0,0,1,0,8,0,510,4,75,0,0,1
4682,0,0,0,0,1,0,1,0,0,1,1,7,2,427,13,72,0,0,2
4683,1,0,0,1,0,0,0,0,0,1,1,8,0,327,4,70,0,0,2
4684,0,0,1,1,0,0,0,0,0,1,0,9,0,247,8,81,1,47,1
4685,1,1,0,0,0,0,0,0,0,1,3,10,16,369,84,78,1,7,2
4686,1,1,0,1,0,0,0,0,0,1,2,8,1,263,16,74,0,0,2
4687,1,0,0,1,0,0,0,0,0,1,0,9,0,506,2,81,0,0,3
4688,1,0,1,1,0,0,1,0,0,1,0,12,1,258,16,72,0,0,1
4689,1,0,0,1,1,0,0,0,0,1,1,8,0,246,4,80,1,5,3
4690,1,0,1,1,1,0,1,0,0,1,2,2,0,588,26,70,0,0,2
4691,1,0,0,1,1,1,1,1,0,1,3,10,3,302,79,71,1,16,2
4692,1,1,1,1,0,0,0,1,0,1,2,11,3,276,6,73,0,0,1
4693,0,1,0,1,0,0,1,0,0,1,0,9,0,285,6,72,0,0,2
4694,0,0,0,1,1,0,0,1,0,1,0,11,0,273,6,78,0,0,2
4695,0,0,0,0,0,0,0,0,0,1,0,12,1,321,14,75,1,29,1
4696,0,0,0,1,0,1,0,0,0,1,0,8,0,216,17,81,0,0,3
4697,0,0,0,1,0,0,0,0,0,1,1,12,0,298,3,72,0,0,3
4698,1,0,0,0,0,1,1,0,0,1,0,12,1,246,13,74,0,0,2
4699,1,0,0,1,0,1,1,1,0,1,1,4,3,386,61,71,0,0,2
4700,1,0,0,1,0,0,0,0,0,1,0,12,0,328,8,79,0,0,1
4701,0,0,0,1,0,0,1,0,0,1,1,11,0,328,27,72,1,15,3
4702,0,0,0,1,0,0,0,0,0,1,1,10,0,258,2,80,1,23,3
4703,1,0,0,1,0,0,0,0,0,1,0,7,0,462,15,70,0,0,3
4704,1,1,1,1,0,1,1,0,0,1,0,8,3,276,24,79,0,0,2
4705,0,0,0,1,0,0,0,0,0,1,1,11,0,682,12,74,1,4,3
4706,1,0,0,1,0,0,1,0,0,1,0,10,2,232,18,78,1,10,3
4707,1,0,0,1,0,1,0,1,0,1,0,7,0,249,27,81,0,0,2
4708,1,0,0,1,0,0,0,0,0,1,0,8,0,235,8,73,0,74,3
4709,1,0,0,1,0,0,0,0,0,1,0,12,0,239,9,77,0,0,1
4710,1,0,0,1,1,1,1,1,0,1,1,10,0,294,20,75,1,22,3
4711,1,0,0,1,1,0,0,0,0,1,0,9,0,286,5,74,0,0,2
4712,1,0,1,1,0,1,0,1,0,1,0,10,0,261,20,74,0,0,2
4713,0,0,0,1,0,0,0,0,0,1,0,11,0,295,5,72,0,0,1
4714,1,0,1,1,1,0,0,0,0,1,1,8,1,287,8,79,1,27,3
4715,1,1,0,1,0,0,0,0,0,1,0,12,0,256,4,70,1,14,2
4716,1,0,1,0,0,0,0,0,0,1,0,15,4,303,11,70,0,0,2
4717,1,0,0,0,1,0,1,0,0,1,0,5,0,433,3,72,0,0,3
4718,1,0,0,0,1,0,1,0,0,1,9,6,1,375,11,76,1,26,3
4719,1,0,0,1,1,1,1,0,1,1,0,7,3,247,14,71,0,0,3
4720,1,0,0,1,0,1,1,1,0,1,6,12,1,394,26,74,0,0,1
4721,0,0,0,0,0,0,0,0,0,1,-9,11,1,360,30,80,0,0,3
4722,1,0,0,1,0,1,0,0,0,0,0,10,3,233,19,71,0,0,3
4723,1,0,0,1,0,0,0,0,0,1,0,7,1,211,10,70,0,0,3
4724,0,0,0,1,0,1,1,0,1,1,0,10,0,516,20,71,0,0,2
4725,0,0,0,0,1,1,1,0,1,1,1,10,1,353,81,80,0,0,3
4726,1,1,1,1,0,1,1,1,0,1,-9,11,3,332,43,75,1,3,3
4727,1,0,1,0,1,0,0,0,0,1,8,7,0,437,3,81,1,15,2
4728,1,0,0,0,0,0,1,0,0,1,1,11,2,358,20,70,1,60,3
4729,1,0,0,0,0,1,0,1,0,1,0,8,2,240,26,79,1,16,3
4730,1,0,0,1,0,0,1,0,0,1,0,12,0,324,12,73,0,0,1
4731,1,0,1,1,0,1,1,1,0,1,0,11,0,421,12,74,0,0,2
4732,0,0,0,1,1,1,0,0,0,1,1,12,2,324,41,81,1,50,2
4733,1,0,1,1,0,0,0,0,0,1,-9,10,2,240,20,71,0,0,3
4734,1,0,0,1,0,0,1,0,0,1,-9,12,4,444,25,72,1,1,3
4735,0,0,0,0,0,1,1,1,0,1,7,8,0,368,24,75,0,0,1
4736,1,0,0,1,0,0,1,0,0,1,9,8,0,522,15,73,1,1,3
4737,0,0,0,1,0,0,0,0,0,1,0,12,0,244,6,70,0,0,2
4738,1,0,0,1,0,0,0,1,0,1,12,10,3,464,19,73,0,0,2
4739,1,0,0,1,0,0,0,0,0,1,11,6,0,402,0,80,0,0,3
4740,1,0,0,1,0,0,0,0,0,1,0,16,0,335,4,72,0,0,1
4741,0,0,0,1,0,0,0,0,0,1,0,10,0,348,5,80,1,40,3
4742,0,0,0,1,0,1,1,0,0,1,0,8,0,377,36,78,0,0,2
4743,0,0,0,1,1,1,0,1,0,1,1,11,0,312,62,73,1,13,2
4744,1,0,0,1,1,1,1,1,0,1,0,11,0,376,15,76,0,0,1
4745,0,0,0,1,0,1,0,1,0,1,1,6,0,318,24,70,1,29,2
4746,1,0,1,0,0,0,1,0,0,1,6,8,2,412,26,72,0,0,2
4747,1,0,0,1,0,0,1,0,0,1,0,9,0,296,8,76,0,0,1
4748,1,0,0,1,0,0,0,0,0,1,0,8,0,420,2,78,0,78,3
4749,1,1,0,1,1,0,1,0,0,1,0,9,0,481,6,74,1,10,2
4750,1,0,0,0,1,1,0,1,0,1,1,12,12,318,81,76,1,18,3
4751,1,0,0,0,0,0,0,0,0,1,1,10,0,221,6,74,0,0,3
4752,0,0,0,1,0,0,1,0,0,1,-9,9,0,314,15,80,1,18,3
4753,0,0,0,1,0,0,0,0,0,1,0,12,0,252,2,80,0,0,3
4754,1,1,1,1,0,0,0,0,0,0,0,11,1,241,11,80,0,0,2
4755,0,0,0,0,1,0,1,0,0,1,-9,12,0,424,6,72,0,0,3
4756,0,0,0,1,0,1,0,1,0,1,0,11,0,237,15,74,1,40,1
4757,1,0,0,0,1,1,1,1,0,1,9,8,5,550,62,81,1,29,3
4758,1,0,1,1,0,1,0,1,0,1,0,12,1,441,15,81,0,0,2
4759,1,0,0,1,0,0,0,0,0,1,0,0,0,345,4,77,0,0,3
4760,1,0,0,1,0,1,0,0,0,1,13,8,4,378,48,76,1,11,2
4761,1,0,0,1,0,0,0,0,0,1,0,8,0,209,7,70,0,0,1
4762,1,1,0,0,0,0,1,0,0,1,3,11,1,386,11,72,1,6,2
4763,1,0,0,1,0,0,1,0,0,1,0,14,0,276,8,78,0,0,2
4764,1,0,0,1,0,1,1,0,0,1,1,10,0,250,8,71,0,0,3
4765,1,0,0,0,0,0,0,0,0,1,2,8,0,806,6,79,0,0,1
4766,1,0,0,0,0,0,1,0,0,1,2,12,0,491,6,77,1,32,3
4767,0,0,0,1,0,1,0,1,0,1,0,12,1,279,33,76,0,0,2
4768,0,0,0,0,0,0,0,0,0,1,0,9,1,227,15,73,1,9,3
4769,0,0,0,0,0,0,0,1,0,1,-9,7,5,375,16,74,1,37,3
4770,0,0,0,1,1,0,0,1,0,1,0,9,0,225,4,81,1,33,2
4771,1,0,0,0,1,0,0,0,0,1,-9,9,1,267,10,77,1,11,3
4772,0,0,0,0,1,0,0,0,0,1,-9,12,0,510,9,79,1,16,3
4773,0,0,0,0,0,0,0,0,0,1,0,12,2,217,12,81,0,0,3
4774,0,0,0,1,0,1,1,1,0,1,0,12,1,289,26,71,0,0,1
4775,0,0,0,1,0,0,1,0,0,0,0,12,0,340,20,81,0,0,2
4776,0,0,0,1,0,0,1,0,0,1,0,12,0,242,2,81,0,0,3
4777,1,0,0,0,0,0,1,0,0,1,1,4,0,520,5,73,0,0,2
4778,1,0,0,1,0,1,0,1,0,1,1,8,4,218,51,75,1,20,3
4779,1,1,0,1,1,0,1,0,0,1,0,7,0,299,9,73,0,0,1
4780,1,0,0,1,1,0,1,0,0,1,0,12,0,452,3,72,0,0,3
4781,0,0,0,1,0,0,0,0,0,1,0,5,0,647,2,79,0,0,3
4782,0,0,1,1,0,0,0,0,0,0,0,12,0,243,14,73,0,0,2
4783,0,0,0,1,0,0,0,0,0,1,2,11,0,246,1,73,1,18,3
4784,0,0,0,1,0,0,0,0,0,1,0,11,0,269,2,75,1,6,3
4785,0,1,0,1,0,0,1,0,0,1,2,6,4,356,58,80,1,9,2
4786,0,0,0,1,1,1,1,1,0,1,2,3,0,449,8,81,0,0,3
4787,0,0,0,1,0,0,0,0,0,1,0,11,0,381,4,81,0,0,3
4788,0,0,0,1,0,0,0,0,0,0,0,11,0,301,2,70,0,0,3
4789,1,0,0,0,0,0,1,0,0,1,0,11,1,240,7,70,1,7,3
4790,1,0,0,1,1,0,0,0,0,1,0,8,0,356,1,80,1,13,3
4791,1,0,0,0,1,0,1,0,0,1,0,10,0,308,12,73,0,0,1
4792,0,0,0,1,0,1,0,0,1,1,23,6,0,493,69,74,1,26,2
4793,1,0,0,1,0,1,1,1,0,1,0,8,0,343,15,71,0,0,2
4794,1,0,0,1,0,0,1,0,0,1,2,8,0,432,2,70,0,0,3
4795,0,0,0,1,0,0,1,0,0,1,1,6,0,355,42,71,0,0,1
4796,1,0,0,1,0,0,0,0,0,1,18,8,0,767,0,70,0,0,3
4797,0,0,0,1,0,0,0,0,0,1,0,8,1,263,5,80,1,10,2
4798,1,0,0,0,1,1,0,0,1,1,4,12,3,515,121,79,0,0,2
4799,1,0,0,1,1,0,0,0,0,0,0,7,0,710,6,79,0,0,1
4800,1,0,0,1,0,0,0,0,0,1,0,13,0,351,1,73,0,0,3
4801,1,0,0,1,1,0,1,0,0,1,1,6,0,404,34,79,0,0,2
4802,1,0,0,1,0,1,1,0,1,1,0,12,19,387,200,73,1,6,3
4803,1,0,1,1,1,0,0,0,0,1,7,8,3,348,23,80,0,0,2
4804,0,0,0,0,1,0,0,0,0,0,2,11,0,234,7,73,0,0,1
4805,1,1,1,1,1,1,0,1,0,1,2,8,14,275,72,70,1,10,2
4806,1,0,1,1,0,1,1,0,0,1,2,10,2,308,26,73,0,0,2
4807,1,0,0,1,0,0,0,0,0,0,1,8,0,212,2,81,0,0,3
4808,0,0,0,1,0,0,0,0,0,1,0,9,0,253,9,73,0,0,1
4809,0,0,0,1,1,0,1,0,0,1,1,12,0,443,3,71,1,4,2
4810,0,0,0,0,0,0,1,0,0,1,7,12,2,363,38,77,1,46,2
4811,0,0,0,0,0,0,0,0,0,1,0,10,0,248,4,80,0,0,3
4812,0,0,0,0,0,0,0,0,0,1,1,11,2,270,10,80,1,17,3
4813,0,0,0,0,0,0,1,0,0,1,1,10,1,329,3,71,0,0,1
4814,0,0,0,0,0,0,0,0,0,1,0,8,0,230,5,70,0,0,3
4815,0,0,0,0,0,0,0,0,0,1,0,14,0,283,5,80,0,0,2
4816,0,0,0,1,0,1,1,1,0,1,2,9,0,241,26,80,1,8,3
4817,0,0,0,1,0,0,1,0,0,1,1,15,0,341,8,75,0,0,3
4818,0,0,0,1,1,0,0,0,0,1,4,10,0,395,2,80,0,0,3
4819,0,1,0,1,0,1,1,1,0,1,0,9,0,333,35,73,0,0,2
4820,0,0,0,0,0,0,0,0,0,1,1,2,0,369,3,71,0,0,3
4821,0,0,0,1,0,1,1,1,0,1,2,10,3,373,55,73,1,9,1
4822,0,0,0,0,0,0,0,0,0,1,10,11,0,611,4,80,0,0,3
4823,0,0,0,1,1,0,0,0,0,1,0,10,0,276,2,79,1,23,3
4824,0,0,0,1,1,0,1,0,0,1,5,14,2,396,15,70,1,18,2
4825,0,1,0,1,1,0,0,0,0,1,2,4,0,443,4,75,0,0,2
4826,1,0,0,1,1,1,0,1,0,1,2,7,22,373,77,70,1,24,3
4827,1,0,0,1,0,0,0,0,0,1,0,9,0,212,5,70,1,15,1
4828,1,0,0,0,1,0,0,0,0,1,0,10,3,256,11,71,1,16,3
4829,1,0,1,1,0,0,0,0,0,0,0,11,0,299,5,81,0,0,2
4830,1,0,0,1,0,0,0,0,0,1,0,11,0,256,3,80,1,13,2
4831,0,0,0,1,0,1,1,0,1,1,2,9,0,547,44,76,0,0,1
4832,0,0,0,1,0,0,0,0,0,1,0,9,0,217,13,73,1,41,3
4833,0,1,0,1,1,0,0,0,0,1,7,9,0,675,5,76,1,50,2
4834,1,0,0,1,1,1,0,1,0,1,17,7,8,349,38,80,1,0,3
4835,1,0,0,0,0,0,0,0,0,1,1,10,0,310,3,80,1,2,3
4836,1,0,0,0,0,1,0,1,0,1,0,9,3,243,14,73,0,0,2
4837,0,0,0,1,1,1,1,1,0,1,3,8,3,293,55,75,0,0,3
4838,1,0,0,1,1,1,1,1,0,1,1,9,1,336,29,71,0,0,1
4839,1,0,0,0,0,0,0,0,0,1,9,9,0,410,7,79,1,37,3
4840,1,0,0,1,0,0,0,0,0,1,3,4,0,520,4,72,0,0,2
4841,0,0,0,0,0,0,0,0,0,0,1,0,0,372,4,80,1,29,3
4842,1,0,0,1,0,1,0,1,0,1,0,8,2,222,23,80,1,39,3
4843,0,0,0,0,0,0,0,0,0,1,0,10,0,273,5,70,0,0,2
4844,1,0,0,1,0,0,0,0,0,1,0,8,0,722,3,75,0,0,3
4845,0,0,0,1,1,0,0,0,0,1,0,9,0,397,1,74,0,0,3
4846,1,0,0,0,1,0,0,0,0,1,0,7,0,321,5,76,0,0,1
4847,0,0,0,1,0,0,0,0,0,1,0,11,0,284,15,71,0,0,2
4848,0,0,1,1,0,0,0,0,0,0,0,10,0,261,4,70,0,0,2
4849,0,0,0,1,0,1,0,1,0,1,1,11,1,331,36,75,0,0,1
4850,1,0,0,0,0,0,0,0,0,1,1,7,0,234,5,70,0,0,3
4851,0,0,0,1,0,0,0,0,0,1,0,6,0,386,16,74,0,74,3
4852,0,0,0,1,0,1,1,1,0,1,-9,10,0,368,18,71,0,0,3
4853,0,0,0,0,1,0,0,0,0,1,0,11,0,552,6,73,0,0,3
4854,1,0,0,1,0,0,0,0,0,1,4,6,0,683,0,73,1,48,3
4855,1,0,1,0,0,0,1,0,0,1,15,8,0,544,9,79,1,5,2
4856,1,0,0,1,0,1,0,1,0,1,0,14,0,327,17,77,0,0,2
4857,0,0,0,0,0,0,1,0,0,1,0,12,0,268,2,78,0,0,3
4858,0,0,0,1,0,1,0,1,0,1,0,10,4,249,23,70,0,0,1
4859,0,0,0,1,0,0,0,0,0,1,0,7,1,210,12,74,1,9,3
4860,1,0,1,0,0,0,1,0,0,1,0,13,0,295,3,79,0,0,3
4861,1,1,1,0,0,0,0,0,0,1,0,7,3,230,24,80,1,59,2
4862,1,0,1,1,0,1,0,1,0,1,2,7,1,550,55,70,0,0,2
4863,1,0,0,1,1,1,1,1,0,0,0,13,0,656,9,70,0,0,1
4864,1,0,0,1,0,0,0,0,0,1,0,9,0,206,11,70,0,0,2
4865,1,0,0,1,1,0,0,0,0,1,0,7,0,231,2,78,1,77,3
4866,0,0,0,1,0,0,1,0,0,1,0,10,0,355,4,73,0,0,3
4867,0,0,0,0,0,0,1,0,0,1,-9,12,0,262,4,71,0,0,3
4868,1,0,0,1,0,0,0,0,0,1,-9,10,3,226,13,72,0,0,3
4869,0,0,0,0,0,0,0,0,0,1,1,11,0,387,5,73,0,0,2
4870,1,1,0,1,1,0,0,0,0,1,9,12,0,571,6,72,1,23,1
4871,0,0,0,0,0,1,0,0,1,1,1,3,0,679,24,77,1,21,3
4872,1,0,0,1,0,1,1,1,0,1,-9,10,2,275,38,78,1,4,3
4873,0,0,0,1,0,0,1,0,0,1,2,12,0,636,6,78,0,0,3
4874,0,0,0,0,0,0,1,0,0,1,0,12,10,270,25,78,0,0,2
4875,1,0,1,1,0,0,0,0,0,1,0,12,1,281,18,71,0,0,2
4876,1,0,0,0,1,0,0,0,0,0,0,8,0,299,3,77,0,0,3
4877,1,0,0,1,1,0,0,0,0,1,0,8,0,251,1,81,1,28,3
4878,1,1,0,1,0,0,0,0,0,1,2,12,0,368,11,79,1,2,1
4879,0,0,0,1,1,1,1,1,0,1,4,9,1,741,17,80,0,0,2
4880,0,0,0,1,0,0,0,0,0,1,0,10,2,219,12,74,0,0,3
4881,0,0,0,1,0,0,0,0,0,1,0,11,0,313,11,75,0,0,2
4882,1,0,1,1,0,1,1,1,0,1,0,11,1,320,18,80,1,50,1
4883,1,0,1,0,0,0,0,0,0,1,-9,12,0,390,4,80,1,42,3
4884,0,0,0,1,0,0,0,0,0,1,1,12,0,333,2,80,1,77,3
4885,0,0,0,1,0,0,0,0,0,1,-9,12,0,340,3,81,1,79,3
4886,0,0,1,1,0,0,1,0,0,1,7,11,0,518,33,80,0,0,2
4887,0,0,0,0,1,0,0,0,0,1,3,11,2,351,8,71,0,0,3
4888,1,0,0,1,1,0,1,0,0,1,2,11,2,435,21,76,0,0,2
4889,1,1,0,1,0,0,0,1,0,1,0,9,1,263,12,70,0,0,1
4890,1,0,0,0,1,1,0,1,0,1,9,8,28,318,80,72,0,0,3
4891,1,0,0,1,0,0,0,0,0,1,1,8,0,215,11,76,0,0,3
4892,0,0,0,1,0,0,0,0,0,1,0,12,0,326,2,80,0,0,3
4893,0,0,0,1,0,0,0,0,0,1,0,10,0,232,4,74,1,33,2
4894,0,0,0,1,0,1,1,1,0,1,3,12,1,260,50,70,1,10,2
4895,1,0,0,1,0,1,1,0,0,1,0,8,3,235,27,80,0,0,3
4896,1,0,1,1,0,0,1,0,0,1,2,8,1,381,35,70,1,13,1
4897,0,0,0,1,0,0,0,0,0,1,0,12,0,359,2,72,1,64,3
4898,0,0,0,0,1,0,1,0,0,1,2,9,0,484,3,72,0,0,2
4899,1,0,0,0,0,0,0,0,0,1,9,8,0,481,3,80,1,7,3
4900,1,0,0,0,1,0,0,0,0,1,1,4,0,520,3,73,0,0,3
4901,1,1,0,1,0,0,1,0,0,1,0,5,0,376,3,72,1,28,2
4902,1,0,0,1,0,0,0,0,0,1,1,12,2,258,5,73,0,0,1
4903,0,0,1,1,1,0,1,0,0,1,1,7,0,362,5,81,0,0,2
4904,1,0,0,1,0,0,0,0,0,0,1,9,3,375,12,76,0,0,2
4905,1,0,0,0,0,0,0,0,0,1,0,9,2,237,10,80,0,0,3
4906,0,0,0,1,0,0,0,0,0,1,0,11,0,249,6,73,0,0,3
4907,1,1,0,1,1,0,1,0,0,1,3,8,0,301,7,72,1,28,1
4908,1,0,0,1,1,0,1,0,0,1,0,10,0,414,5,73,0,0,2
4909,0,0,0,0,0,0,1,0,0,1,3,3,0,495,10,76,0,0,2
4910,0,1,0,0,0,0,0,0,0,1,0,11,0,521,6,72,0,0,1
4911,1,0,0,1,0,0,0,1,0,1,3,9,0,452,1,75,1,39,3
4912,1,0,0,1,0,1,1,0,0,1,0,12,0,283,14,80,0,0,2
4913,0,0,0,1,0,1,1,1,0,1,1,11,7,318,63,74,1,14,2
4914,1,0,0,0,1,0,0,0,0,1,2,8,1,354,113,74,0,0,1
4915,1,0,0,1,1,0,0,0,0,1,0,9,0,319,3,78,0,0,2
4916,1,0,0,0,0,0,0,0,0,1,0,7,1,232,7,79,1,8,2
4917,0,1,0,0,0,0,0,0,0,1,0,8,1,280,9,70,0,0,1
4918,1,0,0,1,1,0,0,1,0,1,3,9,2,308,27,70,0,0,2
4919,1,0,0,1,0,0,0,0,0,1,0,6,0,210,8,79,0,0,3
4920,1,0,0,1,0,0,0,0,0,1,1,12,0,595,10,70,1,4,3
4921,0,0,0,1,0,1,1,0,1,1,1,8,0,335,17,80,1,46,2
4922,0,0,1,0,0,0,1,0,0,1,0,14,4,320,15,80,0,0,1
4923,0,0,0,0,0,0,0,0,0,1,0,8,1,261,12,72,0,0,2
4924,1,0,0,1,0,0,0,0,0,1,1,11,2,292,3,71,1,21,3
4925,1,0,0,1,1,1,1,1,0,1,1,8,0,417,13,81,0,0,2
4926,1,0,0,0,1,1,0,0,0,1,-9,13,7,336,34,71,0,0,3
4927,1,0,0,1,0,0,0,0,0,1,0,9,1,337,11,72,1,71,3
4928,0,0,0,0,0,0,0,0,0,1,2,12,1,398,6,80,1,5,3
4929,1,0,0,1,0,0,0,0,0,1,0,12,0,241,9,77,0,0,1
4930,1,1,0,1,0,0,0,0,0,1,0,12,0,234,9,76,0,0,2
4931,1,0,1,0,0,0,1,0,0,1,24,3,0,567,8,81,1,28,2
4932,0,0,0,1,0,1,0,1,0,1,0,9,0,239,21,77,0,0,1
4933,0,0,0,1,0,0,0,0,0,1,0,9,0,203,1,71,1,40,2
4934,0,0,1,0,0,0,1,0,0,1,0,8,1,414,10,74,0,0,2
4935,1,0,0,1,1,1,0,0,1,1,0,11,0,279,5,71,0,0,1
4936,1,0,0,1,1,1,1,1,0,1,2,8,1,369,61,77,0,0,3
4937,0,0,0,0,0,0,1,0,0,1,2,9,0,332,12,73,1,57,3
4938,0,0,0,1,1,0,1,0,0,1,0,13,1,326,10,76,0,0,2
4939,0,1,0,1,1,0,0,0,0,0,0,12,1,389,29,80,0,0,2
4940,0,0,0,0,0,0,0,0,0,1,0,11,0,392,3,81,0,0,3
4941,0,0,1,1,0,0,1,0,0,1,0,8,2,471,12,77,0,0,1
4942,0,0,0,1,1,0,0,0,0,1,0,9,0,413,2,78,0,0,3
4943,0,0,0,1,0,0,1,0,0,1,0,10,0,344,2,71,0,0,3
4944,0,0,0,0,0,1,0,1,0,1,0,9,7,256,24,70,1,19,3
4945,0,0,0,1,1,0,1,0,0,1,0,10,0,564,4,75,1,50,2
4946,1,1,0,0,1,0,0,0,0,1,3,6,0,330,81,70,0,0,2
4947,0,0,1,0,1,0,1,0,0,1,4,9,2,493,11,74,0,0,1
4948,1,0,0,0,0,0,0,0,0,1,0,8,0,207,8,79,1,28,3
4949,1,0,0,1,0,0,0,1,0,0,0,12,0,276,6,80,0,0,2
4950,1,0,0,1,1,0,0,0,0,1,6,7,0,355,1,81,0,0,3
4951,1,0,0,1,0,1,1,0,1,1,0,5,0,439,10,76,0,0,2
4952,1,0,1,1,0,0,0,0,0,1,3,8,5,288,32,71,1,34,1
4953,0,0,0,0,0,0,0,0,0,1,2,13,1,323,8,77,1,67,2
4954,1,0,0,1,0,0,0,0,0,1,0,10,0,594,2,81,0,0,3
4955,1,0,0,1,0,0,0,0,0,1,0,9,0,224,2,71,0,0,3
4956,1,0,0,1,1,1,0,1,0,1,1,8,1,307,28,77,1,22,2
4957,0,1,0,1,1,1,1,1,0,1,0,10,0,335,29,74,0,0,1
4958,0,0,0,1,0,0,0,1,0,1,0,12,1,375,6,72,0,0,3
4959,0,0,0,1,0,1,1,1,0,1,2,9,0,347,15,70,0,0,2
4960,1,0,1,1,0,1,1,1,0,1,0,9,2,327,24,71,0,0,2
4961,0,0,1,1,0,1,1,1,0,1,2,9,2,339,38,77,0,0,1
4962,1,0,0,1,0,0,1,0,0,1,0,13,0,251,6,71,0,0,2
4963,1,0,0,1,0,0,0,0,0,1,0,9,0,257,2,78,0,0,3
4964,0,0,0,1,0,0,0,0,0,1,0,8,0,206,11,74,0,0,3
4965,1,0,0,0,0,0,0,0,0,1,0,14,0,496,4,77,0,0,2
4966,1,0,0,1,0,0,0,0,0,1,33,7,0,597,4,75,1,1,3
4967,0,1,0,1,0,0,1,0,1,1,4,12,0,389,37,81,1,23,1
4968,1,0,0,0,0,1,0,1,0,1,0,10,2,244,19,78,0,0,3
4969,0,1,0,1,0,0,0,0,1,1,0,15,2,325,6,75,0,0,2
4970,0,0,0,0,0,0,1,0,0,1,0,10,0,230,13,71,0,0,3
4971,0,0,0,0,0,0,0,0,0,1,0,12,0,340,4,80,0,0,3
4972,0,0,0,0,1,0,0,0,0,1,0,11,0,283,3,74,0,0,3
4973,0,0,0,1,0,1,1,0,1,1,0,10,0,350,78,72,0,0,2
4974,0,0,0,1,1,0,1,0,0,1,3,10,1,508,25,77,1,18,3
4975,0,0,0,1,1,1,1,1,0,1,4,9,2,374,54,80,1,15,1
